"ID_CLIENTE";"mes";"pageviews";"microconversion"
"C0522148";"Marzo";12;1
"C0187164";"Marzo";4;0
"C0196269";"Marzo";7;0
"C0384454";"Marzo";13;1
"C0219368";"Marzo";11;1
"C0684139";"Marzo";5;0
"C0755363";"Abril";7;0
"C0303351";"Marzo";5;0
"C0784919";"Abril";6;1
"C0707379";"Abril";10;0
"C0387905";"Marzo";5;0
"C0223147";"Abril";6;1
"C0053126";"Abril";6;0
"C0353960";"Marzo";11;1
"C0348767";"Abril";8;0
"C0995095";"Marzo";7;1
"C0825640";"Marzo";8;0
"C0985551";"Abril";3;0
"C0197700";"Abril";6;0
"C0010667";"Abril";7;0
"C0185919";"Marzo";12;1
"C0527402";"Marzo";7;1
"C0932455";"Abril";6;1
"C0950309";"Abril";8;0
"C0082985";"Marzo";12;1
"C0152520";"Marzo";6;0
"C0489852";"Marzo";8;0
"C0952929";"Abril";14;1
"C0136788";"Marzo";6;0
"C0440839";"Marzo";8;0
"C0011174";"Abril";7;1
"C0563008";"Marzo";5;0
"C0324946";"Abril";13;1
"C0640281";"Abril";14;1
"C0896533";"Marzo";6;0
"C0303173";"Marzo";9;0
"C0652824";"Marzo";6;0
"C0493548";"Marzo";7;0
"C0223347";"Marzo";8;0
"C0172783";"Marzo";7;0
"C0020111";"Abril";7;0
"C0825765";"Abril";6;1
"C0934951";"Abril";14;1
"C0768578";"Abril";12;1
"C0216034";"Marzo";9;0
"C0603559";"Marzo";9;0
"C0156364";"Abril";12;1
"C0186970";"Abril";6;1
"C0475676";"Marzo";7;0
"C0631973";"Marzo";22;1
"C0125165";"Marzo";7;0
"C0142864";"Abril";6;0
"C0488355";"Marzo";9;0
"C0036526";"Abril";9;0
"C0231947";"Marzo";5;0
"C0652606";"Marzo";8;0
"C0457371";"Abril";9;0
"C0270045";"Marzo";8;0
"C0411813";"Marzo";14;1
"C0388602";"Marzo";7;0
"C0961704";"Abril";7;0
"C0679210";"Abril";8;0
"C0852165";"Abril";7;1
"C0727341";"Abril";6;0
"C0286812";"Abril";13;1
"C0704976";"Marzo";23;1
"C0292887";"Abril";14;1
"C0566192";"Marzo";6;0
"C0981048";"Marzo";7;0
"C0081578";"Marzo";12;1
"C0190817";"Marzo";7;0
"C0511661";"Abril";10;0
"C0179073";"Marzo";7;0
"C0561172";"Marzo";12;1
"C0512815";"Marzo";6;0
"C0459628";"Abril";8;0
"C0965768";"Marzo";8;0
"C0190568";"Abril";7;0
"C0124939";"Marzo";7;0
"C0672861";"Abril";4;0
"C0825843";"Abril";6;0
"C0468397";"Abril";9;0
"C0446270";"Marzo";10;0
"C0846262";"Abril";6;0
"C0885885";"Marzo";14;1
"C0450460";"Abril";7;0
"C0482295";"Marzo";12;1
"C0258871";"Marzo";7;1
"C0265903";"Marzo";6;0
"C0757923";"Marzo";8;0
"C0531772";"Abril";5;0
"C0927108";"Marzo";7;0
"C0756770";"Marzo";21;1
"C0110023";"Marzo";6;0
"C0979854";"Marzo";6;0
"C0257573";"Abril";10;0
"C0938525";"Abril";4;0
"C0230051";"Marzo";13;1
"C0801044";"Abril";6;0
"C0365253";"Abril";8;0
"C0326432";"Marzo";7;0
"C0373220";"Abril";5;0
"C0410621";"Marzo";5;0
"C0598411";"Marzo";5;1
"C0765200";"Abril";8;0
"C0799244";"Marzo";20;1
"C0116746";"Marzo";21;1
"C0824321";"Marzo";6;0
"C0823412";"Marzo";13;1
"C0905578";"Abril";7;0
"C0518018";"Abril";8;0
"C0957470";"Marzo";7;0
"C0278302";"Marzo";6;0
"C0247166";"Marzo";12;1
"C0388014";"Marzo";7;1
"C0705866";"Marzo";19;1
"C0870734";"Abril";13;1
"C0377719";"Abril";14;1
"C0407124";"Abril";8;0
"C0567409";"Abril";20;1
"C0558595";"Marzo";9;0
"C0572120";"Abril";21;1
"C0882558";"Abril";21;1
"C0064381";"Abril";7;0
"C0222203";"Abril";13;1
"C0315962";"Abril";9;0
"C0405130";"Marzo";7;0
"C0061798";"Abril";6;0
"C0366254";"Abril";20;1
"C0777043";"Abril";9;0
"C0541826";"Marzo";20;1
"C0160706";"Marzo";5;0
"C0004154";"Marzo";20;1
"C0096589";"Abril";11;1
"C0761804";"Abril";6;0
"C0761909";"Abril";6;0
"C0985506";"Abril";13;1
"C0556336";"Abril";6;0
"C0182319";"Marzo";5;0
"C0073738";"Marzo";4;0
"C0420076";"Abril";8;0
"C0518521";"Marzo";11;0
"C0697471";"Abril";12;1
"C0893054";"Abril";6;0
"C0080899";"Marzo";8;0
"C0824948";"Abril";14;1
"C0009951";"Marzo";9;0
"C0709000";"Abril";5;1
"C0759175";"Marzo";5;1
"C0549761";"Abril";7;0
"C0591559";"Abril";12;1
"C0687332";"Marzo";9;0
"C0640466";"Abril";7;0
"C0114397";"Marzo";20;1
"C0993739";"Marzo";15;1
"C0654679";"Marzo";7;0
"C0321753";"Abril";12;1
"C0191824";"Abril";7;0
"C0317755";"Marzo";7;1
"C0804986";"Abril";8;0
"C0596458";"Abril";9;0
"C0268397";"Marzo";12;1
"C0260227";"Marzo";9;0
"C0408807";"Abril";13;1
"C0963587";"Abril";5;0
"C0354998";"Abril";19;1
"C0090305";"Marzo";6;0
"C0452484";"Abril";7;1
"C0169171";"Abril";12;1
"C0784399";"Marzo";7;0
"C0039941";"Marzo";5;0
"C0542345";"Marzo";13;1
"C0831920";"Abril";14;1
"C0920684";"Marzo";9;0
"C0831908";"Marzo";6;0
"C0228972";"Abril";6;0
"C0447017";"Abril";8;0
"C0489200";"Abril";13;1
"C0930456";"Marzo";6;1
"C0556064";"Abril";9;0
"C0823262";"Marzo";20;1
"C0874936";"Marzo";7;0
"C0073270";"Abril";8;0
"C0632209";"Marzo";8;0
"C0121472";"Abril";6;1
"C0264899";"Marzo";7;0
"C0146397";"Marzo";7;0
"C0732012";"Abril";6;0
"C0308882";"Marzo";5;0
"C0250911";"Marzo";6;0
"C0110070";"Abril";6;1
"C0171317";"Abril";7;0
"C0622990";"Marzo";6;0
"C0302837";"Marzo";9;0
"C0160799";"Abril";7;0
"C0583452";"Abril";13;1
"C0575648";"Abril";21;1
"C0345941";"Abril";8;0
"C0415043";"Marzo";20;1
"C0662328";"Marzo";13;1
"C0627655";"Abril";7;0
"C0096646";"Abril";22;1
"C0472239";"Marzo";5;0
"C0316920";"Abril";8;0
"C0227190";"Abril";7;1
"C0526711";"Marzo";8;0
"C0692637";"Marzo";7;0
"C0811630";"Marzo";7;0
"C0094280";"Marzo";21;1
"C0008413";"Marzo";8;0
"C0726199";"Abril";19;1
"C0004209";"Abril";18;1
"C0566312";"Marzo";19;1
"C0051675";"Marzo";12;1
"C0298689";"Marzo";6;0
"C0062241";"Abril";20;1
"C0053540";"Abril";12;1
"C0450335";"Marzo";10;0
"C0847163";"Marzo";7;0
"C0252627";"Marzo";14;1
"C0193298";"Marzo";6;0
"C0657722";"Marzo";4;0
"C0635883";"Abril";12;1
"C0251743";"Marzo";7;1
"C0819538";"Abril";7;0
"C0420825";"Abril";22;1
"C0118415";"Abril";8;0
"C0270160";"Marzo";9;0
"C0120393";"Abril";6;1
"C0623146";"Marzo";8;0
"C0467209";"Abril";13;1
"C0859328";"Marzo";6;1
"C0857600";"Marzo";6;1
"C0819598";"Marzo";13;1
"C0160539";"Marzo";5;0
"C0959220";"Abril";20;1
"C0842612";"Marzo";6;1
"C0292813";"Abril";13;1
"C0048678";"Abril";13;1
"C0054549";"Marzo";6;0
"C0633348";"Abril";7;1
"C0129770";"Marzo";9;0
"C0292577";"Marzo";12;1
"C0874344";"Abril";12;1
"C0918152";"Abril";5;0
"C0234625";"Abril";12;1
"C0418735";"Abril";7;0
"C0057957";"Marzo";15;1
"C0556555";"Abril";7;0
"C0677796";"Abril";7;1
"C0177875";"Abril";7;0
"C0881392";"Marzo";7;0
"C0286997";"Marzo";15;1
"C0107654";"Abril";7;1
"C0931973";"Abril";6;0
"C0278451";"Abril";5;0
"C0378279";"Abril";12;1
"C0916712";"Abril";5;0
"C0366437";"Abril";6;0
"C0315306";"Abril";10;1
"C0023979";"Marzo";10;1
"C0584293";"Marzo";7;0
"C0017939";"Marzo";7;0
"C0263495";"Abril";6;0
"C0151133";"Marzo";8;0
"C0891997";"Marzo";8;0
"C0731120";"Abril";8;0
"C0814294";"Marzo";8;0
"C0941544";"Abril";12;1
"C0683953";"Marzo";5;0
"C0380125";"Abril";13;1
"C0687883";"Marzo";23;1
"C0379877";"Marzo";9;0
"C0683972";"Marzo";6;0
"C0613950";"Abril";22;1
"C0445031";"Abril";22;1
"C0885532";"Abril";7;0
"C0192404";"Marzo";6;0
"C0622423";"Marzo";8;0
"C0852154";"Marzo";18;1
"C0621695";"Abril";6;0
"C0486492";"Abril";5;0
"C0123905";"Marzo";13;1
"C0080034";"Abril";18;1
"C0934836";"Marzo";6;0
"C0382521";"Marzo";8;0
"C0203296";"Marzo";7;0
"C0503556";"Abril";8;0
"C0002146";"Abril";7;0
"C0230660";"Abril";8;0
"C0772088";"Abril";7;0
"C0379896";"Marzo";8;0
"C0508499";"Abril";16;1
"C0407869";"Marzo";8;0
"C0682191";"Marzo";8;0
"C0957544";"Abril";6;1
"C0007391";"Marzo";9;0
"C0070601";"Marzo";3;0
"C0279472";"Marzo";6;0
"C0149419";"Marzo";7;0
"C0603973";"Abril";9;0
"C0564505";"Abril";6;0
"C0994331";"Marzo";6;0
"C0088229";"Marzo";7;0
"C0081795";"Abril";7;1
"C0313103";"Abril";8;0
"C0286727";"Abril";8;0
"C0620366";"Marzo";9;0
"C0754575";"Abril";9;0
"C0216434";"Marzo";10;0
"C0732980";"Abril";8;0
"C0276504";"Abril";17;1
"C0396131";"Marzo";24;1
"C0657303";"Marzo";6;0
"C0576420";"Marzo";8;0
"C0821683";"Abril";6;0
"C0516028";"Abril";5;0
"C0122804";"Abril";12;1
"C0516651";"Abril";11;1
"C0580411";"Marzo";21;1
"C0663226";"Abril";9;0
"C0506041";"Abril";13;1
"C0373474";"Abril";8;0
"C0345002";"Abril";22;1
"C0120799";"Abril";4;0
"C0317174";"Marzo";9;0
"C0334887";"Marzo";4;0
"C0365007";"Abril";9;0
"C0045367";"Marzo";8;0
"C0156196";"Marzo";12;1
"C0479810";"Abril";15;1
"C0565510";"Marzo";9;0
"C0593003";"Abril";7;0
"C0809373";"Abril";12;1
"C0844378";"Marzo";7;0
"C0997701";"Abril";7;0
"C0842670";"Abril";7;1
"C0666317";"Abril";8;0
"C0860624";"Marzo";3;0
"C0904060";"Marzo";11;1
"C0329772";"Abril";17;1
"C0219130";"Marzo";6;0
"C0706002";"Marzo";6;0
"C0527737";"Marzo";12;1
"C0235911";"Abril";5;0
"C0786369";"Abril";19;1
"C0418704";"Marzo";8;0
"C0163641";"Marzo";22;1
"C0252491";"Marzo";7;0
"C0832518";"Marzo";12;1
"C0387471";"Marzo";3;0
"C0504381";"Abril";9;0
"C0822031";"Marzo";11;1
"C0803602";"Marzo";22;1
"C0392487";"Abril";8;0
"C0146992";"Abril";4;0
"C0944393";"Abril";7;1
"C0637167";"Marzo";13;1
"C0161410";"Marzo";12;1
"C0966495";"Abril";7;1
"C0575643";"Marzo";12;1
"C0411630";"Marzo";20;1
"C0638972";"Marzo";7;1
"C0542400";"Marzo";6;1
"C0402424";"Marzo";8;0
"C0064069";"Marzo";7;0
"C0450484";"Abril";20;1
"C0910776";"Marzo";21;1
"C0464514";"Marzo";6;0
"C0827756";"Marzo";7;0
"C0269618";"Marzo";7;0
"C0986844";"Marzo";6;0
"C0157617";"Abril";5;0
"C0359155";"Abril";7;0
"C0011881";"Abril";5;0
"C0789108";"Abril";6;1
"C0169937";"Marzo";6;0
"C0255845";"Abril";7;0
"C0424431";"Marzo";7;0
"C0189124";"Marzo";14;1
"C0309901";"Marzo";7;1
"C0769468";"Abril";8;0
"C0761682";"Marzo";5;0
"C0125293";"Abril";6;0
"C0698451";"Marzo";6;1
"C0591271";"Abril";10;0
"C0041580";"Marzo";7;0
"C0490547";"Marzo";8;0
"C0963376";"Abril";5;0
"C0335799";"Marzo";4;0
"C0861856";"Marzo";22;1
"C0820263";"Abril";9;0
"C0096162";"Marzo";8;0
"C0102382";"Abril";6;0
"C0126114";"Marzo";8;0
"C0309671";"Abril";8;0
"C0324705";"Abril";21;1
"C0186682";"Marzo";14;1
"C0031346";"Marzo";6;1
"C0187666";"Abril";7;0
"C0630543";"Abril";3;1
"C0468767";"Abril";6;1
"C0073327";"Abril";14;1
"C0190251";"Abril";12;1
"C0023151";"Marzo";6;0
"C0582351";"Abril";12;1
"C0429375";"Marzo";6;0
"C0630013";"Marzo";7;0
"C0383665";"Abril";5;0
"C0815986";"Abril";6;0
"C0905717";"Abril";8;0
"C0862278";"Abril";11;1
"C0443717";"Marzo";10;0
"C0079148";"Marzo";9;0
"C0134906";"Marzo";7;0
"C0963034";"Abril";5;0
"C0703051";"Abril";5;0
"C0043531";"Marzo";7;1
"C0913780";"Marzo";6;0
"C0755702";"Abril";9;0
"C0162793";"Marzo";4;0
"C0763903";"Abril";9;0
"C0114575";"Abril";4;0
"C0126746";"Marzo";13;1
"C0576960";"Marzo";6;0
"C0013599";"Marzo";7;0
"C0820125";"Marzo";8;0
"C0950941";"Abril";5;0
"C0516673";"Marzo";7;0
"C0282730";"Marzo";13;1
"C0675031";"Marzo";8;0
"C0356854";"Marzo";6;0
"C0344673";"Abril";13;1
"C0282454";"Abril";8;0
"C0644606";"Abril";7;0
"C0882189";"Abril";13;1
"C0869759";"Abril";6;1
"C0941307";"Abril";7;0
"C0480843";"Marzo";9;0
"C0026659";"Marzo";5;0
"C0757667";"Marzo";10;0
"C0340120";"Marzo";5;0
"C0440280";"Marzo";5;0
"C0253737";"Abril";8;0
"C0712204";"Abril";8;0
"C0057112";"Abril";12;1
"C0887910";"Abril";6;0
"C0227172";"Marzo";9;0
"C0116746";"Abril";7;1
"C0164690";"Marzo";9;0
"C0522182";"Marzo";5;0
"C0029980";"Abril";7;0
"C0321549";"Abril";5;1
"C0357656";"Marzo";10;0
"C0885413";"Abril";11;1
"C0055858";"Abril";9;0
"C0485650";"Marzo";6;1
"C0121076";"Abril";7;0
"C0929832";"Marzo";8;0
"C0915215";"Abril";9;0
"C0542687";"Abril";8;0
"C0047995";"Marzo";7;0
"C0728251";"Abril";7;0
"C0807085";"Marzo";6;1
"C0164456";"Abril";5;0
"C0527910";"Marzo";6;1
"C0257399";"Abril";7;1
"C0053151";"Marzo";10;0
"C0631824";"Marzo";6;0
"C0630594";"Marzo";7;0
"C0193260";"Marzo";6;0
"C0494833";"Abril";8;0
"C0322396";"Abril";7;0
"C0061968";"Abril";7;0
"C0886442";"Marzo";6;0
"C0897819";"Abril";7;0
"C0984649";"Abril";7;0
"C0857912";"Abril";5;1
"C0741492";"Marzo";7;0
"C0853504";"Marzo";6;0
"C0061008";"Marzo";9;0
"C0778380";"Abril";5;0
"C0882342";"Marzo";15;1
"C0242597";"Marzo";6;1
"C0636774";"Marzo";8;0
"C0906191";"Abril";5;0
"C0761142";"Abril";7;0
"C0257345";"Marzo";6;0
"C0292312";"Marzo";6;0
"C0003439";"Marzo";7;0
"C0275493";"Abril";5;0
"C0543826";"Abril";12;1
"C0784185";"Marzo";5;0
"C0811540";"Marzo";9;0
"C0017239";"Abril";6;0
"C0099395";"Abril";19;1
"C0832012";"Marzo";7;1
"C0572127";"Marzo";5;0
"C0372372";"Marzo";8;0
"C0308123";"Marzo";7;0
"C0174099";"Marzo";6;0
"C0832714";"Abril";7;0
"C0425454";"Marzo";20;1
"C0034496";"Marzo";5;0
"C0084629";"Abril";5;0
"C0803472";"Marzo";6;1
"C0594703";"Marzo";11;0
"C0748963";"Abril";5;1
"C0613950";"Marzo";9;0
"C0734591";"Marzo";6;1
"C0236703";"Marzo";8;0
"C0977480";"Marzo";14;1
"C0498862";"Abril";13;1
"C0424479";"Marzo";14;1
"C0005880";"Abril";9;0
"C0583153";"Abril";5;0
"C0324327";"Abril";9;0
"C0519894";"Abril";5;1
"C0654601";"Marzo";9;0
"C0750148";"Marzo";4;0
"C0890461";"Abril";9;0
"C0153030";"Abril";6;1
"C0798047";"Marzo";6;0
"C0120955";"Abril";13;1
"C0259392";"Marzo";23;1
"C0214382";"Abril";5;0
"C0507279";"Abril";12;1
"C0060635";"Abril";6;1
"C0807750";"Abril";6;1
"C0202406";"Abril";7;0
"C0902221";"Marzo";7;0
"C0334900";"Abril";7;0
"C0790049";"Marzo";13;1
"C0707706";"Abril";7;0
"C0326934";"Abril";14;1
"C0018538";"Abril";23;1
"C0445272";"Abril";5;0
"C0174871";"Marzo";22;1
"C0823039";"Marzo";4;0
"C0098745";"Abril";20;1
"C0145211";"Marzo";13;1
"C0582520";"Abril";7;0
"C0363867";"Abril";6;1
"C0700226";"Marzo";6;0
"C0619957";"Marzo";5;0
"C0770506";"Abril";11;1
"C0081578";"Abril";6;0
"C0914969";"Marzo";7;1
"C0592162";"Marzo";6;1
"C0412492";"Marzo";8;0
"C0525308";"Abril";12;1
"C0265779";"Marzo";13;1
"C0156178";"Abril";7;0
"C0061489";"Abril";12;1
"C0193701";"Marzo";7;0
"C0710107";"Abril";19;1
"C0284789";"Abril";5;0
"C0629762";"Marzo";19;1
"C0202799";"Marzo";8;0
"C0709884";"Marzo";7;1
"C0919026";"Marzo";6;0
"C0859429";"Abril";21;1
"C0744810";"Abril";6;1
"C0185234";"Abril";12;1
"C0848839";"Marzo";13;1
"C0606133";"Abril";8;0
"C0704798";"Marzo";7;0
"C0801695";"Abril";5;0
"C0369460";"Abril";19;1
"C0027903";"Marzo";22;1
"C0243531";"Marzo";7;0
"C0292043";"Marzo";20;1
"C0572962";"Marzo";6;0
"C0099535";"Marzo";4;0
"C0801822";"Marzo";7;0
"C0858026";"Abril";14;1
"C0475265";"Abril";11;1
"C0188911";"Marzo";12;1
"C0086125";"Marzo";5;0
"C0789149";"Marzo";5;0
"C0004023";"Marzo";8;0
"C0366700";"Abril";4;0
"C0692213";"Marzo";9;0
"C0330435";"Marzo";6;0
"C0063716";"Marzo";6;0
"C0916980";"Marzo";7;0
"C0878912";"Abril";12;1
"C0730573";"Marzo";6;0
"C0577980";"Marzo";12;1
"C0265776";"Abril";19;1
"C0984164";"Abril";8;0
"C0460665";"Abril";20;1
"C0132488";"Marzo";6;0
"C0921777";"Abril";9;0
"C0339179";"Marzo";20;1
"C0891510";"Marzo";7;0
"C0636162";"Marzo";14;1
"C0117047";"Abril";12;1
"C0210530";"Abril";21;1
"C0283726";"Abril";4;0
"C0762967";"Marzo";8;0
"C0463694";"Marzo";9;0
"C0918709";"Marzo";7;0
"C0103922";"Abril";15;1
"C0099177";"Abril";5;0
"C0732904";"Abril";15;1
"C0559053";"Abril";9;0
"C0140856";"Marzo";8;0
"C0571671";"Marzo";8;0
"C0688275";"Abril";8;0
"C0012092";"Marzo";6;0
"C0550067";"Marzo";6;1
"C0664288";"Abril";10;0
"C0886016";"Abril";6;0
"C0607472";"Abril";7;1
"C0665294";"Marzo";21;1
"C0168621";"Marzo";13;1
"C0206268";"Abril";9;0
"C0949111";"Marzo";6;1
"C0937015";"Abril";4;0
"C0928282";"Marzo";7;0
"C0345988";"Marzo";7;0
"C0131575";"Abril";7;0
"C0403703";"Abril";17;1
"C0841868";"Abril";12;1
"C0773957";"Marzo";7;0
"C0369108";"Marzo";4;0
"C0016705";"Abril";9;0
"C0027476";"Marzo";6;0
"C0852438";"Abril";12;1
"C0389365";"Marzo";9;0
"C0564714";"Abril";12;1
"C0225910";"Marzo";9;0
"C0804599";"Marzo";7;0
"C0899241";"Abril";6;0
"C0985003";"Abril";7;1
"C0361913";"Marzo";9;0
"C0813799";"Marzo";20;1
"C0140785";"Abril";6;0
"C0971606";"Marzo";5;0
"C0579459";"Abril";7;1
"C0987235";"Marzo";6;0
"C0489263";"Abril";9;0
"C0580346";"Marzo";9;0
"C0629380";"Marzo";13;1
"C0144147";"Marzo";8;0
"C0595008";"Abril";8;0
"C0832073";"Marzo";9;0
"C0196864";"Abril";7;0
"C0078509";"Abril";8;0
"C0246824";"Marzo";9;0
"C0858379";"Abril";7;0
"C0350822";"Abril";6;0
"C0272541";"Abril";20;1
"C0848168";"Abril";7;0
"C0005359";"Marzo";6;0
"C0195091";"Abril";6;0
"C0244344";"Abril";9;0
"C0310298";"Abril";7;0
"C0979844";"Abril";10;0
"C0710816";"Abril";5;0
"C0073380";"Abril";12;1
"C0293185";"Marzo";7;1
"C0135390";"Abril";6;1
"C0957546";"Abril";12;1
"C0777736";"Marzo";6;0
"C0426902";"Marzo";8;0
"C0345786";"Abril";7;0
"C0374879";"Abril";11;1
"C0328551";"Abril";10;0
"C0694919";"Marzo";4;0
"C0820426";"Marzo";20;1
"C0819397";"Abril";7;0
"C0609780";"Abril";5;0
"C0194668";"Marzo";23;1
"C0624180";"Abril";7;0
"C0687460";"Abril";4;0
"C0439017";"Marzo";6;0
"C0313480";"Marzo";6;1
"C0715149";"Abril";5;0
"C0882946";"Marzo";8;0
"C0447713";"Marzo";4;0
"C0292873";"Abril";6;0
"C0748228";"Abril";18;1
"C0882857";"Abril";19;1
"C0627289";"Marzo";5;0
"C0184088";"Abril";8;0
"C0134884";"Marzo";11;1
"C0491217";"Abril";12;1
"C0393285";"Abril";6;0
"C0796307";"Marzo";13;1
"C0254586";"Marzo";8;0
"C0241525";"Abril";9;0
"C0594063";"Abril";9;0
"C0509590";"Abril";7;1
"C0565019";"Marzo";8;0
"C0365882";"Marzo";5;0
"C0089666";"Abril";12;1
"C0665128";"Marzo";6;0
"C0131759";"Abril";13;1
"C0669879";"Marzo";7;0
"C0641222";"Abril";9;0
"C0860422";"Marzo";7;0
"C0140246";"Marzo";8;0
"C0303274";"Abril";6;1
"C0399221";"Marzo";10;0
"C0458124";"Abril";8;0
"C0610627";"Marzo";6;1
"C0862039";"Marzo";4;0
"C0946156";"Abril";7;1
"C0049299";"Marzo";11;0
"C0834421";"Marzo";5;0
"C0970020";"Marzo";7;0
"C0504470";"Abril";9;0
"C0989646";"Abril";7;0
"C0486199";"Marzo";6;1
"C0459600";"Abril";7;0
"C0224732";"Abril";8;0
"C0220696";"Abril";7;1
"C0830994";"Marzo";7;0
"C0377029";"Abril";7;0
"C0990303";"Abril";5;0
"C0164348";"Marzo";8;0
"C0099462";"Marzo";8;0
"C0038025";"Marzo";4;1
"C0393492";"Abril";7;0
"C0378263";"Marzo";21;1
"C0907894";"Abril";7;0
"C0927802";"Marzo";6;0
"C0889611";"Abril";13;1
"C0895275";"Marzo";12;1
"C0367689";"Marzo";12;1
"C0650191";"Marzo";6;0
"C0096323";"Marzo";9;0
"C0219063";"Abril";6;1
"C0025730";"Marzo";3;0
"C0543795";"Marzo";9;0
"C0781381";"Marzo";7;1
"C0098763";"Abril";13;1
"C0209800";"Marzo";5;0
"C0672667";"Abril";8;0
"C0132904";"Marzo";10;0
"C0968521";"Marzo";9;0
"C0808210";"Abril";6;0
"C0625126";"Abril";8;0
"C0137761";"Abril";7;0
"C0479589";"Marzo";7;0
"C0466729";"Abril";9;0
"C0285564";"Marzo";6;0
"C0823215";"Marzo";8;0
"C0801831";"Abril";21;1
"C0656390";"Abril";9;0
"C0378803";"Marzo";8;0
"C0488323";"Marzo";7;0
"C0413789";"Abril";19;1
"C0735179";"Marzo";5;1
"C0216912";"Abril";5;0
"C0656004";"Abril";7;0
"C0749547";"Abril";8;0
"C0852150";"Marzo";7;0
"C0868982";"Marzo";19;1
"C0573541";"Marzo";7;0
"C0722136";"Marzo";7;0
"C0524595";"Abril";6;1
"C0803472";"Abril";15;1
"C0534778";"Marzo";7;0
"C0733637";"Marzo";9;0
"C0025850";"Marzo";11;1
"C0493308";"Abril";6;0
"C0756722";"Abril";5;0
"C0631656";"Abril";6;0
"C0921633";"Abril";14;1
"C0727441";"Abril";13;1
"C0820598";"Abril";6;1
"C0497221";"Marzo";8;0
"C0062868";"Marzo";6;0
"C0951551";"Marzo";6;0
"C0192347";"Abril";5;0
"C0842390";"Marzo";7;1
"C0567679";"Abril";8;0
"C0890613";"Abril";8;0
"C0146164";"Abril";8;0
"C0990967";"Marzo";6;0
"C0846488";"Abril";6;0
"C0955921";"Abril";6;0
"C0885015";"Abril";5;0
"C0570749";"Abril";6;1
"C0314219";"Marzo";11;1
"C0122544";"Abril";14;1
"C0671600";"Abril";7;0
"C0270662";"Marzo";6;1
"C0340993";"Marzo";8;0
"C0368212";"Abril";14;1
"C0223147";"Marzo";8;0
"C0229828";"Marzo";7;1
"C0772900";"Marzo";20;1
"C0084240";"Abril";5;1
"C0160936";"Abril";7;0
"C0208575";"Abril";13;1
"C0966108";"Marzo";6;0
"C0377568";"Marzo";12;1
"C0604006";"Marzo";12;1
"C0508792";"Marzo";20;1
"C0499747";"Abril";8;0
"C0461224";"Abril";19;1
"C0245314";"Abril";9;0
"C0306348";"Abril";7;1
"C0460089";"Marzo";7;0
"C0556056";"Abril";7;1
"C0928794";"Abril";5;0
"C0654152";"Abril";9;0
"C0724334";"Marzo";10;1
"C0040679";"Abril";12;1
"C0502982";"Abril";12;1
"C0737660";"Marzo";7;0
"C0396053";"Marzo";12;1
"C0667295";"Marzo";19;1
"C0440732";"Marzo";8;0
"C0558700";"Marzo";6;0
"C0183494";"Abril";6;1
"C0159659";"Marzo";14;1
"C0828624";"Abril";7;0
"C0006030";"Abril";11;1
"C0090373";"Marzo";7;0
"C0393313";"Abril";7;0
"C0198158";"Abril";15;1
"C0007785";"Marzo";9;0
"C0725557";"Marzo";12;1
"C0139335";"Abril";5;0
"C0336298";"Abril";13;1
"C0073669";"Marzo";11;1
"C0572775";"Marzo";19;1
"C0720837";"Marzo";9;0
"C0156027";"Marzo";7;0
"C0491633";"Abril";8;0
"C0220383";"Abril";15;1
"C0350769";"Marzo";7;0
"C0502751";"Marzo";15;1
"C0622990";"Abril";11;0
"C0892851";"Marzo";10;0
"C0559084";"Abril";6;1
"C0854291";"Abril";7;0
"C0788021";"Abril";6;1
"C0470627";"Marzo";7;0
"C0976361";"Abril";11;0
"C0560127";"Abril";6;1
"C0537364";"Marzo";7;1
"C0730077";"Marzo";9;0
"C0622104";"Marzo";7;0
"C0743279";"Marzo";7;0
"C0489745";"Abril";7;1
"C0649683";"Abril";13;1
"C0226540";"Abril";9;0
"C0888069";"Abril";8;0
"C0682868";"Marzo";19;1
"C0441892";"Abril";7;0
"C0941180";"Abril";8;0
"C0880251";"Marzo";8;0
"C0425904";"Abril";8;0
"C0398482";"Abril";9;0
"C0497818";"Marzo";6;0
"C0641992";"Marzo";7;0
"C0791027";"Abril";13;1
"C0273556";"Abril";9;0
"C0463883";"Abril";7;0
"C0522309";"Abril";21;1
"C0581911";"Marzo";14;1
"C0893549";"Marzo";10;0
"C0199412";"Marzo";10;0
"C0219571";"Marzo";7;0
"C0432848";"Abril";7;0
"C0540482";"Abril";5;0
"C0753201";"Marzo";7;0
"C0287862";"Abril";11;1
"C0889000";"Marzo";8;0
"C0370000";"Abril";13;1
"C0461509";"Marzo";8;0
"C0007388";"Abril";8;0
"C0180566";"Marzo";11;1
"C0727341";"Marzo";6;0
"C0574124";"Marzo";6;0
"C0313659";"Marzo";7;0
"C0474332";"Abril";10;0
"C0413428";"Abril";8;0
"C0920991";"Abril";5;1
"C0577466";"Marzo";8;0
"C0487381";"Marzo";8;0
"C0705808";"Marzo";8;0
"C0934398";"Marzo";6;0
"C0309434";"Marzo";12;1
"C0036389";"Abril";6;0
"C0832737";"Marzo";10;0
"C0402453";"Abril";9;0
"C0253165";"Abril";21;1
"C0378386";"Abril";7;0
"C0806083";"Marzo";7;1
"C0640867";"Abril";7;1
"C0935657";"Marzo";23;1
"C0825720";"Abril";12;1
"C0857576";"Marzo";8;0
